200000 1
44078 103156 96393
45620 88867 113155
67377 12031 61
187800 122185 126719
164866 191010 31326
21483 44029 192793
172967 38677 93221
63400 103969 179973
161365 109383 146911
27240 81997 64460
18726 183510 186351
94188 8139 180808
25510 154391 157514
84928 19865 135338
87891 52821 52089
154957 2922 101236
171122 103562 61083
17512 189157 117375
52429 116519 152352
184638 133413 105207
32697 72914 199119
52277 76151 159193
83651 195811 23489
70176 16991 131708
85379 170022 29923
50405 26451 46341
125203 29212 124472
72822 171326 196913
12002 75513 99285
140112 18047 26639
20682 102823 76004
168907 86823 184771
165592 145602 171233
128411 148287 107013
175120 115099 32544
170320 142591 17248
182529 164853 15173
45209 121496 50995
146144 105547 28618
164003 80044 165235
88233 17416 167741
198413 62032 120487
100517 107085 135359
193419 76305 153323
16020 113838 196422
88009 128236 103022
152544 161909 85467
129661 72724 1076
184868 99998 164189
42069 51503 46740
26850 12378 105341
154673 22682 179898
51238 9676 182912
98235 182817 78631
44631 52622 160448
166745 121224 69228
77858 64621 176363
59175 130693 175731
48881 163881 17090
110023 3330 81782
31747 190519 157276
147746 125088 153286
192882 177919 99104
167972 25455 146245
79136 82205 150798
48823 84663 300
102943 128484 42359
158490 41779 40198
155853 133078 149568
155746 152017 48307
102851 148141 185636
120691 113715 51686
129864 188118 98223
179010 174896 87655
180638 148401 189315
184062 37779 93266
38938 13714 21271
136237 44699 5847
86804 835 7859
126259 1530 165688
180440 43008 5621
75541 148567 116045
51339 93561 87951
55310 26828 98819
176024 23507 128326
197762 107944 39449
105867 145127 141493
49887 132589 46434
25115 133890 92040
179196 21587 193925
146658 38500 158721
23775 9860 122240
139917 44353 75959
8970 145182 155297
179512 99331 198866
101101 98420 198412
5014 188037 133712
188550 193549 45816
102279 78617 124867
160869 547 117489
74988 36484 64977
136328 148646 50775
6062 177981 30195
43013 58423 192734
156174 41713 198710
119810 51565 192397
96240 101826 105149
170781 191315 175167
16473 70787 154684
55605 64488 181348
146629 23102 120639
137136 77277 21377
16414 16430 100641
76711 160219 21484
153418 1605 125270
44813 169659 188497
29009 70247 106081
29290 106123 178608
50153 9709 165086
16444 21328 34140
167678 93860 163386
133000 191486 110141
185039 133707 11445
8633 83842 153487
159445 53656 108967
62743 141177 153569
175755 142196 9465
38838 178486 126551
108835 132154 6759
140190 139264 122537
148923 33980 115525
117382 130129 74338
32611 131774 143799
190552 92440 115041
24926 91705 46455
4988 8824 114267
118756 143642 117522
42962 37383 158935
93103 103232 98987
122631 116816 83696
26805 187393 119479
116135 121105 153239
112049 38181 163008
39536 171646 65743
12205 88810 104995
50943 106044 75951
93338 166847 110673
109646 89127 192996
36368 135049 114385
147321 106444 77548
170433 167968 51005
18138 93167 192731
133609 197843 38464
127181 114823 195290
127137 29984 119071
92849 148477 182947
94169 9469 160941
124895 121777 77063
46927 102738 184212
70778 183733 89192
19021 165500 177491
188841 132879 199103
117717 112076 78587
187868 172475 43159
131483 47302 140273
134424 85863 158288
67362 141411 87152
98062 63094 127069
126252 61263 88708
107437 115198 30470
71936 198443 147151
1365 152778 26087
41918 182220 125319
153137 112856 59503
144284 16058 9590
27639 135771 194274
86539 107378 74681
43677 102522 105240
5368 26597 25346
89568 165200 47419
146529 150711 44951
6093 89130 158925
171679 156800 167952
13609 22156 72672
168851 146254 105820
78286 37996 97628
76207 124641 32701
188043 147125 161468
106179 162862 197191
61907 70 158993
31572 90909 67621
111903 72561 2941
43751 23179 89556
132196 158588 57978
94698 13449 127014
144001 86755 157713
55711 106139 127425
222 143060 43235
106856 20665 181598
133760 38897 158948
5891 18129 15306
190312 174290 147546
58854 109955 193768
157215 164416 36834
156778 12260 66476
144104 25659 141420
71001 59068 88609
185095 112117 98042
108603 73288 147493
48742 141013 134373
53029 13048 113192
145918 23926 78424
182532 166130 198001
145130 161637 153491
18438 188877 132120
72969 92710 176105
57402 34647 193421
81897 108975 158018
172830 82704 55952
510 9387 108442
146019 50285 117111
138727 113272 92352
46576 123029 137067
60215 3305 111256
116872 112743 64362
9145 185734 62874
93599 53491 54279
177037 34503 98384
178549 148028 17510
55876 58781 12316
99841 187581 162369
68569 112041 55408
86657 106080 61989
43522 40515 76947
177998 98760 166901
105818 74612 14307
100240 144649 20390
189185 60924 86798
67593 112106 146242
98798 76685 134743
177295 198698 195621
62324 98445 14999
171882 161208 173315
52138 120536 93242
195307 11514 117088
84244 128125 96830
9513 194631 68310
8674 6524 124279
8791 59757 28051
161828 60558 68686
192381 24428 33880
81443 106397 186237
9431 167288 140987
146202 145159 20
168251 79995 183526
156192 52895 96312
154063 784 47061
183764 186668 120351
83729 143498 159004
184715 40041 14293
117551 99883 158687
5854 40579 151545
197546 47597 83161
180249 159326 163392
16837 151421 117525
2728 26321 135858
3278 185914 165752
103419 11237 111656
114515 168379 38645
135754 173657 73044
23784 16902 81815
141175 76961 100857
91855 79578 192059
160245 196387 154991
120462 182630 189779
29082 63544 11169
69030 192527 107492
199004 170673 46350
62058 144750 174984
74494 166224 174539
88341 74704 6830
198225 114442 119679
107759 133620 28053
52096 65292 146661
19273 90640 71124
177449 123123 22990
103502 8269 6741
98412 145106 92764
80125 118406 136469
89639 65008 199240
50078 151949 15142
29085 144263 135326
172681 86951 96686
2232 184199 190268
76534 970 142246
10023 143696 105878
15423 94310 9563
132524 43324 152117
35007 157081 156527
153596 181202 152627
164589 171257 11097
168395 64788 191488
9284 9935 57697
195918 125746 181345
126265 188886 50917
59451 58069 19755
102415 26688 6680
44116 139989 161484
47120 74417 181821
185879 94723 162499
2569 75138 198640
17992 66592 73955
132598 92991 130909
131983 34468 176148
169450 165418 92807
28698 102200 148114
32216 125430 192835
87444 41148 56428
103972 169740 14330
20645 154626 198278
619 68617 61867
137393 165777 136855
105906 154046 58790
42247 95075 199532
144025 98415 80530
170350 150375 108131
197237 40853 14119
124525 75200 196977
138101 156828 141557
133987 61379 102173
59779 173285 76124
55420 176573 19074
106596 94725 134546
39614 104939 14097
151827 154949 130720
72933 25473 120845
143240 110432 136933
65592 79908 11405
8214 156359 96273
129676 3055 143869
4039 29664 162347
139409 120690 96285
130165 197123 28172
69445 136622 102016
105093 57660 9314
4582 8538 25359
29075 15436 21230
95777 160353 133252
81978 131496 131782
43614 25506 41135
5529 180536 138452
81782 36271 100917
32360 193817 80213
122687 52046 55179
199218 91804 85786
159678 99131 57023
23745 184389 1354
93010 51172 111024
123052 123084 72798
52882 190316 124881
163537 194399 131748
68866 176168 133354
147001 157342 45566
151040 40101 118551
89671 24606 55904
167892 145824 41991
21084 74919 3284
10545 182284 152574
181428 159094 166457
69508 162448 43347
143634 116668 152960
22557 88262 47283
103474 46300 181998
129043 73854 101852
38464 127537 119518
172959 3705 71139
112880 73094 17212
134484 105646 122607
71259 21724 90762
109770 110920 33851
60657 52968 19039
28682 198949 173528
147877 171281 101666
42385 68761 75496
62159 93750 196052
104147 124137 20580
100959 111143 88260
35290 13777 195096
140812 33959 93016
168353 103934 41058
1830 17777 158218
65785 18197 5110
27376 2224 103209
26536 90410 91420
78460 57733 8276
183829 127690 111536
159285 44036 87363
55530 104690 10530
111307 155255 149502
6038 172117 125876
96079 80090 40611
142644 38617 136319
146802 132061 117924
127263 95002 10222
96372 108262 173063
99005 100710 139136
105043 136908 110436
153299 59328 137994
50683 178909 61931
112767 159134 27827
3833 27288 124315
115755 144235 5367
93155 189300 120844
22917 189509 126565
160762 153496 35494
103284 60288 128545
147297 11360 189928
169078 75297 167970
63083 46175 143714
25455 122979 123061
19993 39319 155771
125468 145206 2616
190760 163970 54379
17736 58107 97888
168977 119821 83330
173831 114697 101619
142684 135960 8928
174873 115691 118351
152875 29879 58619
94914 71776 44449
