200000 1
123450 148658 184173
56080 173793 26588
67481 132229 155237
124013 30474 34084
36885 59028 44358
67699 23939 6958
42697 179001 7771
140893 121112 119306
148177 122512 86488
43982 179480 120811
32197 75642 99411
171635 66453 15467
96336 39390 176005
71118 178215 167621
19189 182692 104781
188792 64298 196570
22314 43192 68845
175976 2939 176173
163953 84429 151563
46334 193406 132519
118711 157527 172529
31928 82267 186963
5509 45072 108942
139609 83901 45859
44047 150004 10995
189859 46930 179049
83540 79813 197399
77280 129870 29663
164417 14087 64404
5574 146919 39200
160432 110661 53607
153147 126490 40876
24107 70666 99763
97057 106533 163816
130922 154025 49151
84383 134347 74396
78066 54262 128564
188896 87827 33523
134815 121547 26848
55443 152521 42430
100096 172356 136757
44918 33276 192049
159239 158339 183626
20119 134654 129445
119250 143916 95513
181161 29928 96405
137502 7914 148800
182311 43283 183713
34513 72169 18880
132766 143199 53965
139222 52250 128129
151809 21488 92675
109732 48562 72012
161844 113708 127437
102377 69802 166991
161433 164990 47132
80048 149504 132637
47926 25814 34884
30497 164597 72491
35479 181415 116861
38508 1166 127508
178851 42920 30436
170354 100244 110166
180158 36564 125111
127365 8979 143379
114013 5290 64989
181007 60830 93585
41837 94701 57500
5742 155017 88763
60751 132708 111457
197373 101806 114973
179794 26587 25148
149722 169449 31339
79686 102369 116001
121748 34908 122811
157232 25416 178023
109838 79148 102534
183994 137769 56653
99443 68546 82603
14538 162461 87216
179822 56906 63149
14339 71748 174679
106667 82359 174064
35155 135042 184552
129133 137085 148479
46540 19709 113455
51985 76374 38473
158716 196705 18398
75089 77310 184032
107269 76700 25799
77 63223 54393
13517 54690 93860
119447 83590 118766
53357 96106 96656
43628 29108 180351
63284 177902 20556
158692 48141 33356
191760 138735 142075
154673 177124 185949
81990 103664 73189
437 162510 100443
16245 88310 94200
185506 19554 151252
75833 174990 159106
41805 13120 137210
113186 163847 66681
18058 147526 66596
84901 22452 72307
5415 184412 28492
26398 69483 134126
167924 174122 186512
16701 174856 60297
162243 135261 100914
90643 187691 44489
119227 158950 126360
191275 154485 98646
118747 14394 652
168676 15568 128443
35803 74067 122620
2833 53668 135081
144584 134573 136187
162972 29794 86964
77114 131338 178239
55433 178813 35348
146928 199087 8609
37959 68524 99430
148219 177445 68064
190501 30186 176105
137669 178552 192798
143931 131574 114690
72333 104123 72993
20291 14804 149304
149400 199427 182995
112127 96137 136376
171663 103527 31363
158697 76578 38738
114216 174215 1634
136272 78638 91002
84239 69506 84999
65067 159616 122760
11240 185150 2028
56828 178414 198904
55279 100579 93806
198040 4436 165739
65000 73056 8784
48781 9874 97316
27063 57573 167097
166991 155722 14092
39639 1576 184945
28788 124771 190895
146971 111008 95848
54571 55497 150973
35254 103629 122992
197852 23530 24394
136882 174126 190
134654 34682 53134
94933 29705 153901
37479 15984 150053
96681 143911 112826
1538 99719 134863
79659 54484 131209
115329 8446 59506
34645 198755 162719
47107 22168 121171
48739 177001 142437
197037 120669 130209
103995 13630 7852
129203 10327 123370
14641 180543 1827
194882 65814 25636
27226 14286 154403
24397 190509 96742
65849 173776 148772
18850 132274 83884
10419 122350 15621
73216 65986 79766
109144 148885 51272
163174 151610 158185
65079 7094 71059
17700 141631 176076
56091 17286 68208
42540 191543 82445
137779 139519 146125
191348 30734 140634
34956 10654 47613
129889 46579 114248
39490 125987 54326
125000 160088 87312
95113 119700 125521
89775 141173 164493
195694 66361 104526
63414 89413 117759
25539 117409 133325
51280 79751 191434
60390 102109 175765
31649 41790 147768
138432 169408 62672
96823 52210 144691
103925 113445 21645
8984 3181 1932
132368 131688 146302
124629 142335 84663
92169 68459 172855
1342 177531 11980
146791 37587 130677
12984 5431 81480
194480 154441 26389
10449 136976 10250
51386 24570 112728
36036 142436 22358
47210 109079 173030
6330 77462 22933
195916 108502 74375
43060 51149 10515
196233 85615 107179
29194 127093 35968
78237 118815 79268
23110 68668 102384
49555 153705 140135
30142 8918 59483
1643 140879 77327
107969 170106 28637
28923 151645 43866
648 165155 6455
131048 80095 78186
1773 104465 181836
57832 108007 58820
147700 96389 67365
36918 58696 11732
100200 199176 191086
166116 37469 130600
40560 127076 10614
16500 65539 6001
1254 107753 94963
29262 191706 56453
164174 155242 113020
119216 110856 102687
28681 43774 184141
77417 14006 99933
180476 85951 5319
142564 66449 90881
174238 37966 111533
196112 108810 148657
12819 152461 194919
7230 87319 149496
179328 125795 195331
114761 195440 175298
144474 177276 26863
178938 135378 126372
103865 23815 133505
34171 96639 167121
173483 88438 28783
45403 156988 147110
196650 32833 103511
171781 96338 57503
153980 129571 137528
186859 6286 50655
137709 94875 169015
139097 11714 52077
70085 17133 43164
57262 16193 2609
7044 110239 161938
72637 198438 181691
169054 43388 69994
140704 97294 29053
159693 175444 16152
32787 93081 78284
158677 116986 148213
161892 119213 169251
174104 103493 195387
85765 52403 9247
198823 130767 30348
35415 160984 159428
55792 91385 127980
189268 65742 169078
191671 92965 9154
65178 166984 49601
168945 42619 77019
103609 18561 48658
70162 135461 194535
156193 16758 21564
118151 68562 34234
108087 104487 83892
192205 29431 23884
39391 16474 8533
188834 74633 131194
60109 78168 142429
123918 28100 133763
945 29934 118894
15624 74279 141835
80910 85678 24398
86113 162550 37851
80971 78251 35047
9329 53943 196575
173254 50944 168072
68675 48885 128231
18306 87882 57954
76940 153536 199078
33889 130793 41163
18369 26795 128054
8670 9988 28927
137075 117837 131795
190942 4482 151642
172481 58305 34011
139970 133457 187807
165561 147622 146132
69082 53986 121332
118556 42399 84454
141768 24235 190052
187433 71123 147613
180162 114532 139547
79479 118766 79464
111001 12107 150254
25930 12255 163485
98996 43040 101969
72619 123480 46323
102760 16873 58462
70853 8977 19782
49925 70127 152341
187361 61702 10070
14334 36223 16790
128893 17652 169672
16586 147307 54569
152701 101920 157347
23667 60359 18550
31959 142736 197973
170256 14444 33421
69955 54223 25772
70214 17015 98528
33065 116397 194014
77199 97547 40772
159696 89213 152449
169617 80907 114036
77064 67094 165395
160315 175649 128654
128151 184211 20787
133832 67514 17427
122130 40915 16998
57828 110472 123819
36704 148985 81299
198252 22079 99359
5189 89773 25607
2195 44696 171934
66648 10649 95666
113963 47952 107128
169179 21612 75112
79629 26666 171366
184028 68379 154658
115404 64873 4672
56518 17947 47802
125247 69719 145093
47421 76456 68850
76414 168513 95511
112529 85698 47662
167071 184825 29564
100002 152939 194549
184321 50451 147806
174141 82154 89588
85087 28200 118604
141679 34634 182203
31369 148374 34679
36847 162331 21438
19426 112765 129334
133296 177840 21205
67450 190979 48514
74309 60640 189180
138452 91538 94842
55580 90182 195412
5766 77909 89953
160702 175361 197728
171907 30142 117403
16214 2484 180169
185965 31875 199348
6086 109255 53211
128957 89692 138137
151456 23716 57029
71705 164231 149980
136093 54395 117213
39046 106885 159796
178807 54334 79706
198495 45978 172795
38863 74918 78104
96019 118352 77742
140357 131500 52248
182660 153013 26353
48452 89169 142333
389 5592 520
109343 35798 17679
147387 143440 191519
152107 197317 50748
48120 175797 11011
76310 129766 189714
137254 88869 50855
106820 87498 160775
81363 89408 147936
47630 196805 83057
2201 95021 132393
131727 104875 195982
115307 19283 125408
180354 45722 49022
153296 53152 125575
93227 72048 12931
194163 148870 130436
36056 27025 57992
172285 18681 93025
124043 111650 69015
14863 13298 117901
171246 186897 11041
10820 121775 58905
100570 13706 123707
67820 195952 181371
36372 97091 96795
150410 46588 196878
173673 22129 186463
8986 27354 193873
196970 25681 6854
198826 157337 149284
119081 113056 71285
55052 158728 86286
170852 58851 21043
111031 34366 46457
166332 148448 105389
83789 76563 31092
96704 101539 29427
97292 193701 80048
8358 119419 61433
67363 98773 128196
122503 35066 4951
151811 68167 362
89905 53112 23562
87426 136102 127
162308 108944 13616
127117 83805 125062
110299 73953 118672
93654 193503 20134
106863 123278 31888
40153 145759 66088
88511 187327 84989
169596 143449 188026
158760 179486 28487
113122 174664 176494
139295 87323 101185
67470 48813 65787
124697 32489 73701
122303 144079 635
69033 39870 72079
4533 134645 51180
54962 38615 70013
67483 164910 101487
21270 3057 74517
80488 154505 145612
3472 154001 144735
46522 56861 74284
168665 63997 182279
75686 32387 3998
16588 36289 199452
14590 194262 22482
38088 9260 110356
152799 10682 26465
103827 157520 138630
150682 171219 95299
77305 9605 184174
192567 841 27159
180756 148326 86572
47356 176202 55199
45058 183058 24069
199168 166664 25473
35456 38444 101025
131628 86007 195207
143786 144796 72779
19597 41744 139552
55332 73165 96117
144415 61649 13917
61541 105388 155633
70662 149243 50548
75422 63919 114936
187228 44947 29761
2381 25932 48359
176739 107105 38272
196973 38653 196542
20793 135028 72532
37828 132483 125471
63126 159003 99076
115360 24544 171349
91071 98605 96824
55975 28187 88778
87234 72643 26496
54949 22464 13647
65353 108473 88333
137487 158878 168984
6540 43696 37238
16710 177671 143421
190803 107855 26677
191234 73619 186555
35010 65661 117288
39192 154461 119153
39399 159401 62736
41434 102532 63972
59511 187907 20693
84937 25836 123067
28433 167680 73728
39175 193147 138819
37197 168793 39551
91490 143900 54572
49354 144460 166372
97389 170687 49418
21086 102618 36519
109683 6231 122517
191239 193416 192928
126251 56282 94633
114030 59422 108877
99504 171397 159367
73597 14123 100754
37250 82646 185170
171553 6334 123956
72379 16656 149459
88847 70446 84893
177134 30202 199030
107684 166420 144988
138141 152928 173323
18763 97996 192226
125175 59985 136069
185585 23672 77253
150454 35487 121086
169158 76732 29120
151858 9954 149809
128162 103939 181489
147045 50869 67263
178015 6456 139418
171473 8760 163883
76113 194574 68194
128442 41100 21982
13191 142713 181969
139345 97306 141987
128608 103603 54935
13034 125709 18092
31358 154616 144069
1199 73619 164491
187180 74762 81874
21735 30175 77690
150263 164589 16791
166182 59242 100436
51060 59692 532
118144 88622 60569
38578 197331 41513
64667 130026 117998
22570 176818 15645
123673 65185 131547
156973 49441 10075
162704 177434 176907
67822 50422 18096
91836 32929 189647
63990 116560 61903
165236 104965 71963
76859 173840 140493
189252 190488 66568
146562 131547 122148
97435 80562 119569
74724 13977 168692
74172 173039 90198
155145 165177 59582
176497 72940 7131
67026 127403 120040
110617 108430 93258
13999 58532 86843
177076 47227 87085
155633 67550 5736
153804 148638 49461
18272 91477 157503
171451 55335 131958
172910 95115 183350
61593 71881 104936
70442 177220 169960
24758 158203 157096
5734 187595 151763
134261 123384 88372
44209 151660 98329
61546 57470 21811
65797 84472 134144
16824 146771 163435
191457 20932 137330
182318 196283 45833
46294 189033 53310
49295 134403 146845
168488 65286 172053
36585 24698 96411
147308 78649 163917
35329 28914 99995
15426 53930 124130
45903 59139 120409
79871 18945 3760
139365 164105 85877
56067 85867 19642
139767 189473 110197
79954 38168 97318
126897 102448 60095
44763 43392 17983
123497 170588 58719
44575 147161 54322
152780 32401 115655
125820 181347 124945
179282 56765 115529
176649 44764 79251
8028 104724 66143
117568 8780 148818
198023 49164 68772
107919 59451 179019
158235 163554 18329
5344 87798 153698
186575 148 14625
162138 70862 124635
57066 6181 80452
144672 66200 11362
80985 57693 104560
49325 164782 87300
44215 97478 74867
38979 184492 154868
185867 156272 60675
97859 137204 167751
16226 63981 130294
93643 103659 186104
153580 88022 144586
57382 103673 88613
48767 132548 149726
175329 161677 53391
148688 144600 19191
132996 13655 189214
192839 108339 168765
101072 112780 4635
46107 176702 174907
166091 139430 55285
136719 189220 191714
134960 77409 33533
90697 74963 162054
65980 181119 78377
91562 43519 114591
162522 154565 27028
68177 147103 153098
164664 93564 1020
134629 6126 155014
177546 136945 8196
184475 46891 118392
22001 140981 47920
41526 6041 89703
24402 48989 64363
79402 155264 140096
60653 128003 29188
88886 134506 195027
135139 155139 61292
100524 48103 154388
146331 15359 131450
191 115081 120283
98762 151132 114087
45112 147625 3748
143610 133123 15635
13732 122720 35984
168998 81505 74878
57662 30991 81954
175903 146663 12111
171328 44952 71683
46754 190858 189777
173285 168418 68799
13938 135684 141425
49462 87192 190854
188938 132625 91201
195141 143659 146988
96970 159987 139000
81710 92364 107113
104237 76015 57584
3732 34739 107225
182625 106766 120807
45376 89371 147964
178484 119389 159678
147462 137219 172728
82497 11949 100989
26171 148590 106642
185281 127891 26573
21316 25508 110777
29350 110953 118396
123891 132911 146171
125667 54539 73085
137990 79263 46478
154668 57947 133349
18929 111815 47433
130099 702 63727
30221 61181 143912
181856 39453 80121
102360 39453 187275
30712 196261 46661
17469 155719 11831
38773 73927 31353
153636 196957 88723
89678 56569 76063
71215 197766 199725
94585 68786 21478
142645 159214 146035
76478 183986 48607
115869 42563 156282
21823 58744 132929
130070 66233 160507
143736 114826 68645
34519 164295 37777
73850 195825 161994
136063 155816 106492
154805 50106 78866
72978 86876 18528
75042 95926 80707
199575 120932 78023
161684 56122 27400
189915 104201 145563
6685 121120 190382
4219 142741 159789
136304 183877 138919
121416 138520 369
56631 195721 180938
162390 131429 198847
101565 91794 88145
30539 166226 149332
67816 99273 141145
86838 4796 78735
127209 41115 25126
15819 37824 33140
8654 148857 159132
66732 69315 97452
19990 156568 94791
26875 48556 62339
151440 175794 59476
82416 170660 10601
196869 163396 183062
94546 134813 5234
147950 139790 29058
14557 102344 194902
115884 146390 120051
41118 37085 159601
87051 153061 14886
65713 62103 87876
61995 192200 90047
188157 80117 191986
137481 120848 86659
162035 195195 179140
15525 9426 185180
33393 92591 183846
195826 137768 98392
171075 130588 94696
111187 122031 37674
9323 176914 5053
445 25031 19688
142976 139492 125951
730 128854 99723
141539 72680 160169
133243 40965 137778
17943 120443 92188
142686 9729 181855
151393 100603 108059
19495 10811 161272
18771 51979 152142
147323 77033 152007
186188 135122 171587
13185 46915 25979
7385 133052 70824
32479 87046 57637
2000 162487 174419
95268 59381 10556
60311 25016 61818
181051 192019 10265
28569 170676 65595
141421 13162 11900
128359 88295 158293
188668 117511 88261
5225 99984 81581
125514 130747 166075
27369 22003 5963
198508 86556 85833
143334 137942 76250
6744 131330 77308
1054 29316 146731
69404 185802 28166
165564 145037 131122
108571 193814 80510
166876 16772 173896
189700 115723 104478
64882 1792 31911
6240 10195 170756
120977 133147 30961
26212 22041 176369
29388 88630 9130
120706 182991 126029
36863 129907 5753
10452 191018 85025
30544 36537 132523
82405 94373 165147
176022 141876 103280
172917 168186 139150
82870 160403 42332
42329 78508 154223
191349 148360 29671
37117 95233 69209
34885 131979 132078
177469 139328 157194
187851 39384 29936
119527 126007 69732
194823 60460 67089
136251 170167 21805
190110 17804 123610
115176 33238 93199
131508 68926 7799
31279 51436 46488
165266 47373 186680
155379 161430 86907
186817 71689 136528
104846 7351 85198
49410 198021 60057
139511 145714 112074
157484 9624 66831
53233 166833 35342
102997 168220 158352
70726 24033 29661
9177 190322 70178
72023 176691 5083
23981 9404 127213
160648 192989 3795
22721 128610 171773
578 189079 128948
3373 100238 165633
146945 115167 110223
78524 89072 112271
128007 104053 140123
159021 41146 26974
123756 9247 135346
198885 46180 906
94183 63463 20625
84558 168233 190419
111956 60696 136924
89899 192137 166174
55225 39876 160471
126161 40517 160371
69792 119809 96878
171972 191846 166973
19873 68071 130350
28893 8119 154445
152062 95636 144201
32804 83590 82520
116891 57512 132247
30179 73319 129524
111977 92873 49231
170130 163825 187039
112441 39904 19602
129553 28991 165176
189080 34715 53281
89934 45104 158980
175414 170281 180450
134585 24743 180138
100644 43201 109599
93549 46475 155191
131492 113819 195846
143301 143304 105243
84249 172981 189866
176787 124301 14698
150433 166799 132672
28726 181261 74333
185319 129199 110691
181605 173886 177678
18489 168543 63441
80863 4508 174655
157572 22442 160556
16207 106535 30292
159426 36130 135739
75537 188064 1172
34395 114269 32806
30655 42512 191724
140107 162035 80828
24470 42114 135340
81788 160386 178097
53052 17284 86280
162446 72810 1368
186664 140650 40600
119175 177874 137198
183445 89419 142296
165885 102369 31055
11049 28418 27689
88901 77253 169918
144608 110958 150862
158362 133872 79778
4324 38962 150512
112089 165333 16963
97917 131318 135387
14659 84784 196497
164842 29796 196286
166620 175355 150109
9091 31916 67631
